content,label
"Permisi, mau tanya harga sepatu pantofel pria itu berapa ya? Liat di toko sebelah kok lebih murah?",1
"Halo, mau tanya harga paket hampers lebaran itu berapa ya? Kemarin liat di sosmed lain kok beda?",1
"Kak, mau tanya harga blouse batik modern itu berapa ya? Di tempat lain kok kayaknya lebih terjangkau?",1
"Sore min, mau nanya harga celana jeans pria yang skinny fit itu berapa? Liat di olshop lain kok beda?",1
"Kak, mau tanya harga sepatu wedges wanita yang terbaru itu berapa ya? Di toko sebelah kok lebih murah?",1
"Permisi, mau tanya harga paket foundation sama bedak itu jadi berapa ya? Temenku beli di tempat lain kayaknya lebih hemat.",1
"Halo, mau tanya harga dompet kulit pria yang simpel itu berapaan ya? Liat di marketplace kok harganya beda?",1
"Kak, mau tanya harga jam tangan couple itu berapa ya? Tertarik sih tapi liat di toko sebelah harganya beda.",1
"Min, mau nanya dong harga tas selempang pria yang lagi tren itu berapa? Kok di marketplace lain ada diskon?",1
"Permisi, mau tanya harga sepatu sneakers anak-anak itu berapa ya? Liat di toko sebelah kok lebih murah?",1
"Halo, mau tanya harga paket skincare anti-aging itu berapa ya? Kemarin liat di sosmed lain kok beda?",1
"Kak, mau tanya harga jaket hoodie pria yang oversize itu berapa ya? Di tempat lain kok kayaknya lebih terjangkau?",1
"Sore min, mau nanya harga kacamata hitam pria yang model aviator itu berapa? Liat di olshop lain kok beda?",1
"Kak, mau tanya harga sepatu boots pria yang warna hitam itu berapa ya? Di toko sebelah kok lebih murah?",1
"Permisi, mau tanya harga paket make up lengkap itu jadi berapa ya? Temenku beli di tempat lain kayaknya lebih hemat.",1
"Halo, mau tanya harga tas kerja wanita yang elegan itu berapaan ya? Liat di marketplace kok harganya beda?",1
"Kak, mau tanya harga cincin perak yang simpel itu berapa ya? Tertarik sih tapi liat di toko sebelah harganya beda.",1
"Min, mau nanya dong harga tas ransel wanita yang casual itu berapa? Kok di marketplace lain ada diskon?",1
"Permisi, mau tanya harga sepatu flat shoes wanita itu berapa ya? Liat di toko sebelah kok lebih murah?",1
"Halo, mau tanya harga paket parfum wanita itu berapa ya? Kemarin liat di sosmed lain kok beda?",1
"Kak, mau tanya harga syal rajut wanita itu berapa ya? Di tempat lain kok kayaknya lebih terjangkau?",1
"Sore min, mau nanya harga celana kulot wanita yang nyaman itu berapa? Liat di olshop lain kok beda?",1
"Kak, mau tanya harga sepatu sandal gunung pria itu berapa ya? Di toko sebelah kok lebih murah?",1
"Permisi, mau tanya harga paket body care set itu jadi berapa ya? Temenku beli di tempat lain kayaknya lebih hemat.",1
"Halo, mau tanya harga pouch kosmetik yang lucu itu berapaan ya? Liat di marketplace kok harganya beda?",1
"Kak, mau tanya harga gelang tangan emas itu berapa ya? Tertarik sih tapi liat di toko sebelah harganya beda.",1
"Min, mau nanya dong harga tas selempang anak-anak itu berapa? Kok di marketplace lain ada diskon?",1
"Permisi, mau tanya harga sepatu slip on pria itu berapa ya? Liat di toko sebelah kok lebih murah?",1
"Halo, mau tanya harga paket perawatan wajah pria itu berapa ya? Kemarin liat di sosmed lain kok beda?",1
"Kak, mau tanya harga sweater rajut pria itu berapa ya? Di tempat lain kok kayaknya lebih terjangkau?",1
"Sore min, mau nanya harga rok plisket panjang itu berapa? Liat di olshop lain kok beda?",1
"Halo kak, mau nanya dong. Kemarin aku beli gamis yang A, suka banget bahannya. Kalau gamis yang B itu bahannya sama ga ya?",1
"Kak, kemarin pesen kaos yang ini, kok bagus ya? Ada model baru lagi ga yang warnanya senada?",1
"Udah lama ga belanja di sini, dulu pernah beli tas ransel. Sekarang ada model baru yang muat laptop 15 inch ga?",1
"Mbak, kemarin pesen skincare A, cocok banget di kulitku. Kalau untuk serumnya ada rekomendasi yang mirip efeknya?",1
Pagi kak. Dulu pernah beli sepatu olahraga merk X di sini. Sekarang ada model yang lebih ringan buat lari jarak jauh?,1
"Selamat sore. Saya pernah beli jaket hoodie di sini bulan lalu, lumayan. Kalau yang model bomber ada diskon?",1
"Kak, mau tanya. Dulu beli masker organik varian mawar, terus habis nih. Ada varian baru selain mawar?",1
"Halo. Pernah beli kopi arabika di sini, enak. Kalau yang robusta blend gimana rasanya?",1
"Kak, kemarin beli sepatu boots, awet juga ya. Untuk sandal jepitnya ada model yang simpel gitu ga?",1
"Mbak, saya pernah beli buku resep masakan A. Punya buku resep masakan penunjang buat diet?",1
"Kak, mau nanya. Dulu pernah beli kaos kaki anti slip, lumayan buat olahraga. Kalau ada yang buat kerja?",1
"Halo. Pernah beli parfum merk Y, lumayan tahan lama. Kalau yang varian Z wanginya gimana?",1
"Kak, kemarin pesan dompet kulit, kok bagus banget. Ada gantungan kunci yang senada?",1
"Mbak, saya pernah beli set alat tulis kantor. Sekarang ada paket hemat buat mahasiswa?",1
"Kak, mau tanya. Dulu beli kemeja flanel, bahannya adem. Kalau yang model slim fit ada?",1
"Halo. Pernah beli sepatu hak tinggi di sini, lumayan nyaman. Kalau yang model block heel ada koleksi baru?",1
"Kak, kemarin beli syal rajut, hangat banget. Kalau yang bahannya lebih tipis buat musim panas ada?",1
"Mbak, saya pernah beli tas selempang. Kalau yang model waist bag sekarang lagi ngetren?",1
"Kak, mau tanya. Dulu beli jaket motor, lumayan melindungi. Kalau ada yang model touring?",1
Halo. Pernah beli parfum pria merk X. Kalau yang wanginya lebih fresh ada?,1
"Kak, kemarin pesan celana jeans, kok pas ya ukurannya. Kalau ada model skinny fit?",1
"Mbak, saya pernah beli sepatu kets. Kalau ada model yang lebih sporty buat lari?",1
"Kak, mau tanya. Dulu beli mukena katun, adem banget. Kalau yang bahan sutra ada?",1
Halo. Pernah beli baju koko lengan pendek. Kalau yang lengan panjang buat lebaran ada?,1
"Kak, kemarin beli buku cerita anak, lumayan bagus. Kalau ada rekomendasi buku dongeng?",1
"Mbak, saya pernah beli alat masak anti lengket. Kalau ada panci presto?",1
"Kak, mau tanya. Dulu beli sandal kulit, awet. Kalau ada model wedges?",1
Halo. Pernah beli parfum wanita merk Y. Kalau yang wanginya manis lembut ada?,1
"Kak, kemarin pesan sarung tangan motor, kok nyaman. Kalau ada model buat pengendara sepeda?",1
"Mbak, saya pernah beli tas ransel laptop. Kalau ada yang model selempang buat kerja?",1
"Kak, mau tanya. Dulu beli kacamata baca, lumayan jelas. Kalau ada yang model antiradiasi?",1
Halo. Pernah beli kaos olahraga. Kalau ada model yang lebih tebal buat cuaca dingin?,1
"Kak, kemarin beli jaket bomber, lumayan stylish. Kalau ada model parkas?",1
"Mbak, saya pernah beli sepatu pantofel. Kalau ada model yang lebih santai buat hangout?",1
"Kak, mau tanya. Dulu beli dompet kartu, ringkas. Kalau ada yang model coin purse?",1
Halo. Pernah beli parfum unisex. Kalau yang wanginya segar kayak jeruk ada?,1
"Kak, kemarin pesan tas gym, kok muat banyak. Kalau ada model ransel buat sekolah?",1
"Mbak, saya pernah beli sandal gunung. Kalau ada model yang lebih ringan buat jalan-jalan?",1
"Kak, mau tanya. Dulu beli selimut tebal, hangat banget. Kalau ada yang bahan katun organik?",1
Halo. Pernah beli sarung bantal polos. Kalau ada yang motif lucu?,1
"Kak, kemarin beli sepatu sneakers, lumayan empuk. Kalau ada model yang lebih casual?",1
"Mbak, saya pernah beli baju tidur satin. Kalau ada yang model piyama?",1
"Kak, mau tanya. Dulu beli masker scuba, cukup bagus. Kalau ada yang bahan katun?",1
Halo. Pernah beli parfum cowok wangi woody. Kalau yang wangi laut ada?,1
"Kak, kemarin pesan tasbih digital, lumayan praktis. Kalau ada model yang pakai batu alam?",1
"Mbak, saya pernah beli sepatu hak tahu. Kalau ada model yang lebih tinggi tapi nyaman?",1
"Kak, mau tanya. Dulu beli kaos kaki semata kaki. Kalau ada yang model over the knee?",1
Halo. Pernah beli parfum cewek wangi bunga. Kalau yang wangi buah-buahan ada?,1
"Kak, kemarin beli jaket windbreaker, lumayan buat jogging. Kalau ada model yang lebih sporty?",1
"Halo kak, kemarin beli skincare yang A, cocok banget! Ada rekomendasi produk baru yang mirip-mirip gitu ga?",1
"Sore kak, mau nanya dong. Dulu pernah beli tas selempang yang warna navy, sekarang ada model baru yang mirip ga ya?",1
"Kak, kemarin pesen baju gamisnya, suka banget bahannya. Kalau gamis yang model A-line ada yang baru ga?",1
"Pagi kak, saya pelanggan lama nih. Dulu pernah beli sepatu lari yang tipe X. Ada update model terbaru atau tipe lain yang cocok?",1
"Permisi kak, mau tanya. Dulu pernah beli kopi bubuk yang robusta. Kalau sekarang ada varian arabika yang recommended ga?",1
"Halo kak, saya yang kemarin pesan keripik singkong pedas. Kalau sekarang ada rasa balado yang lebih pedas ga?",1
"Sore kak, mau tanya dong. Dulu beli parfum yang aroma floral. Kalau yang woody ada yang enak ga ya?",1
"Kak, kemarin beli alat masak anti lengketnya, berfungsi baik. Ada produk lain untuk dapur yang unik ga?",1
"Pagi kak, pelanggan lama nih. Dulu beli buku novel genre fantasi. Ada rekomendasi buku baru yang mirip?",1
"Permisi kak, mau tanya. Dulu beli sepatu sneakers casual. Kalau sekarang ada model yang lebih sporty ga?",1
"Halo kak, kemarin beli masker organik yang varian mawar. Kalau yang varian bengkoang ada stoknya?",1
"Sore kak, mau nanya dong. Dulu pernah beli jaket hoodie warna hitam. Kalau yang warna abu-abu ada model baru?",1
"Kak, kemarin pesan kemeja flanelnya, bahannya adem. Kalau kemeja katun lengan pendek ada model terbaru?",1
"Pagi kak, saya pelanggan lama nih. Dulu beli tas ransel untuk laptop. Ada model yang lebih stylish ga?",1
"Permisi kak, mau tanya. Dulu beli jam tangan kulit yang sporty. Kalau yang model formal ada yang bagus?",1
"Halo kak, kemarin beli sambal terasi, mantap! Kalau sambal bawang yang lebih pedas ada?",1
"Sore kak, mau nanya dong. Dulu beli celana chino warna khaki. Kalau yang warna navy ada?",1
"Kak, kemarin beli sepatu boots kerja, nyaman dipakai. Kalau sepatu boots casual ada model baru?",1
"Pagi kak, pelanggan lama nih. Dulu beli mouse wireless yang ergonomic. Ada keyboard yang sejenis?",1
"Permisi kak, mau tanya. Dulu beli tas selempang pria bahan kulit. Kalau yang bahan kanvas ada?",1
"Halo kak, kemarin beli sabun muka yang for oily skin. Kalau yang for dry skin ada yang cocok?",1
"Sore kak, mau nanya dong. Dulu pernah beli sepatu lari yang ringan. Ada model lain yang lebih empuk?",1
"Kak, kemarin beli dompet kulitnya, suka banget. Kalau card holder yang tipis ada?",1
"Pagi kak, saya pelanggan lama nih. Dulu beli charger HP yang fast charging. Ada power bank yang sekelas?",1
"Permisi kak, mau tanya. Dulu beli casing HP tipe A. Kalau tipe B ada pilihan warna lain?",1
"Halo kak, kemarin beli voucher game, cepat diproses. Ada voucher untuk platform lain ga?",1
"Sore kak, mau nanya dong. Dulu beli tas ransel gunung. Kalau tas hiking daypack ada?",1
"Kak, kemarin beli sepatu converse high top, suka banget. Kalau model low top ada yang baru?",1
"Pagi kak, pelanggan lama nih. Dulu beli jaket parasut anti air. Ada jaket yang lebih tebal untuk cuaca dingin?",1
"Permisi kak, mau tanya. Dulu beli kacamata baca yang model bulat. Kalau yang model kotak ada?",1
"Halo kak, kemarin beli baju kaos polos yang bahan katun. Kalau yang bahan dry-fit ada?",1
"Sore kak, mau nanya dong. Dulu beli tas laptop 15 inch. Kalau yang 14 inch ada model keren?",1
"Kak, kemarin beli sepatu pantofel hitam. Kalau yang coklat ada?",1
"Pagi kak, saya pelanggan lama nih. Dulu beli buku resep masakan western. Kalau resep masakan asia ada?",1
"Permisi kak, mau tanya. Dulu beli sepatu sandal gunung. Kalau yang lebih ringan ada?",1
"Halo kak, kemarin beli tas selempang laptop, praktis. Kalau tas selempang buat jalan-jalan ada?",1
"Sore kak, mau nanya dong. Dulu beli sepatu lari yang stabil. Ada model baru yang cocok buat marathon?",1
"Kak, kemarin beli dompet kartu yang tipis. Kalau dompet koin yang kecil ada?",1
"Pagi kak, pelanggan lama nih. Dulu beli power bank 10000 mAh. Ada yang 20000 mAh?",1
"Permisi kak, mau tanya. Dulu beli casing HP yang bening. Kalau yang ada motif ada?",1
"Halo kak, kemarin beli kaos kaki olahraga, awet. Kalau kaos kaki casual ada banyak pilihan?",1
"Sore kak, mau nanya dong. Dulu beli tas ransel sekolah. Kalau tas ransel kerja ada?",1
"Kak, kemarin beli sepatu slip on hitam. Kalau yang warna putih ada?",1
"Pagi kak, saya pelanggan lama nih. Dulu beli buku self-help. Ada buku motivasi yang baru?",1
"Permisi kak, mau tanya. Dulu beli sandal jepit pantai. Kalau sandal gunung yang nyaman?",1
"Halo kak, kemarin beli tas selempang kecil buat HP. Kalau yang agak besar sedikit ada?",1
"Sore kak, mau nanya dong. Dulu beli sepatu lari yang anti air. Ada model yang breathable?",1
"Kak, kemarin beli dompet panjang yang muat banyak kartu. Kalau dompet pendek yang simpel ada?",1
"Pagi kak, pelanggan lama nih. Dulu beli power bank yang bisa fast charging. Ada yang wireless charging?",1
"Halo kak, mau nanya dong. Kemarin aku beli sabun muka yang X, cocok banget di aku. Ada rekomendasi produk lain yang mirip-mirip gitu ga?",1
"Sore kak. Dulu pernah beli dress di sini yang model A, suka banget. Ada model baru yang kayak gitu ga sekarang?",1
"Kak, mau tanya soal paket combo yang kemarin. Kalau ditambahin cemilan yang Y itu, harganya jadi berapa ya?",1
"Halo. Dulu pernah beli sepatu lari ukuran 40, nyaman banget. Kalau yang tipe baru ini, ukurannya sama ga ya?",1
"Permisi kak, mau nanya. Dulu pernah beli tas selempang yang warna hitam. Ada warna lain ga ya buat model yang sama?",1
"Kak, kemarin kan beli jam tangan yang model X. Kalau yang model Y ini, bedanya apa ya? Keliatannya mirip.",1
"Halo kak, mau order lagi nih. Kemarin beli kopi bubuk yang rasa A, enak. Ada rasa lain yang recommended ga?",1
"Sore. Dulu pernah beli jaket kulit ukuran L. Kalau jaket yang model baru ini, sizingnya gimana ya?",1
"Kak, mau nanya. Dulu beli kemeja lengan panjang yang size M. Kalau kaos yang baru ini, size M-nya sama ga?",1
Hi. Dulu beli buku resep masakan yang X. Ada buku resep lain yang fokus ke masakan sehat ga?,1
Halo kak. Kemarin beli sepatu sneakers yang warna putih. Ada yang modelnya mirip tapi buat lari ga?,1
"Kak, mau tanya soal power bank yang 10000 mAh. Dulu pernah beli. Kalau yang 20000 mAh, fitur utamanya apa aja?",1
Permisi. Dulu beli voucher game yang X. Ada voucher game lain yang lagi promo ga?,1
Halo. Kemarin beli masker organik yang varian mawar. Ada varian lain yang buat kulit sensitif ga?,1
"Kak, mau nanya. Dulu beli cincin perak yang model simpel. Ada yang modelnya agak besar tapi tetap perak?",1
Hi kak. Dulu pernah beli dompet kulit warna coklat. Ada yang modelnya lebih tipis ga?,1
Halo. Kemarin beli teh herbal yang rasa chamomile. Ada rekomendasi teh lain buat bantu tidur?,1
"Kak, mau tanya. Dulu beli sarung bantal warna biru. Ada yang motifnya floral ga?",1
"Sore. Dulu beli kacamata baca yang minus 2. Kalau lensa yang anti-blueray, ada ga?",1
Halo kak. Kemarin beli botol minum stainless yang 1 liter. Ada yang lebih kecil ukurannya?,1
"Kak, mau nanya. Dulu beli mouse wireless yang merk A. Ada merk lain yang sekelas tapi lebih murah?",1
"Hi. Dulu beli charger HP tipe C. Kalau yang buat laptop juga bisa, ada ga?",1
Halo. Kemarin beli speaker bluetooth yang kecil. Ada yang suaranya lebih kencang tapi tetep portable?,1
"Kak, mau tanya. Dulu beli kipas angin portable. Kalau yang model meja, ada yang bagus ga?",1
Permisi. Dulu beli handuk microfiber yang buat olahraga. Ada yang lebih tebal buat mandi?,1
Halo kak. Kemarin beli obat nyamuk bakar. Ada yang elektrik atau lotion ga?,1
"Kak, mau nanya. Dulu beli pewangi ruangan yang aroma lavender. Ada yang aroma kopi?",1
Hi. Dulu beli minyak telon yang ukuran 60ml. Ada yang ukuran lebih besar?,1
Halo. Kemarin beli stroller bayi yang ringkas. Ada yang lebih kokoh buat jalan jauh?,1
"Kak, mau tanya. Dulu beli mainan edukasi buat anak 3 tahun. Ada rekomendasi buat usia 4 tahun?",1
Sore. Dulu beli lampu tidur yang model bintang. Ada model lain yang lebih modern?,1
Halo kak. Kemarin beli alat pancing yang reelnya. Ada joran yang cocok buat mancing di laut?,1
"Kak, mau nanya. Dulu beli voucher hotel buat menginap. Ada paket tur wisata ga?",1
Hi. Dulu beli buku novel fantasi. Ada rekomendasi genre sci-fi?,1
Halo. Kemarin beli kamera digital yang basic. Ada yang fitur videonya lebih bagus?,1
"Kak, mau tanya. Dulu beli keyboard gaming yang mekanik. Ada yang wireless?",1
Permisi. Dulu beli headphone yang noise cancelling. Ada yang model earphone?,1
Halo kak. Kemarin beli sepatu hiking yang waterproof. Ada yang modelnya lebih ringan?,1
"Kak, mau nanya. Dulu beli jaket parasut yang tipis. Ada yang lebih tebal buat cuaca dingin?",1
Hi. Dulu beli buku masak Italia. Ada buku masak Asia?,1
Halo. Kemarin beli tas ransel yang buat sekolah. Ada yang modelnya lebih sporty?,1
"Kak, mau tanya. Dulu beli sepatu kerja yang pantofel. Ada yang model loafer?",1
Sore. Dulu beli jam dinding yang minimalis. Ada yang model analog?,1
Halo kak. Kemarin beli koper kabin. Ada yang ukuran lebih besar?,1
